Time [s],Value,Parity Error,Framing Error
19.708379,E,,
19.708638,0,,
19.708897,0,,
19.709156,0,,
19.709415,1,,
19.709674,0,,
19.709933,0,,
19.710191,\r,,
19.71045,\n,,
19.725963,S,,
19.726222,W,,
19.726481,D,,
19.72674,V,,
19.726999,5,,
19.727258,3,,
19.727517,4,,
19.727776,B,,
19.728034,1,,
19.728293,F,,
19.728552,0,,
19.728811,0,,
19.72907,0,,
19.729329,1,,
19.729588,0,,
19.729847,0,,
19.730106,\r,,
19.730365,\n,,
19.795657,S,,
19.795916,W,,
19.796175,D,,
19.796434,S,,
19.796693,4,,
19.796952,0,,
19.797211,0,,
19.79747,0,,
19.797728,0,,
19.797987,0,,
19.798246,0,,
19.798505,0,,
19.798764,0,,
19.799023,1,,
19.799282,0,,
19.799541,0,,
19.7998,\r,,
19.800059,\n,,
19.925112,S,,
19.925371,W,,
19.92563,D,,
19.925888,S,,
19.926147,0,,
19.926406,0,,
19.926665,0,,
19.926924,0,,
19.927183,0,,
19.927442,0,,
19.927701,0,,
19.92796,0,,
19.928219,0,,
19.928477,1,,
19.928736,0,,
19.928995,0,,
19.929254,\r,,
19.929513,\n,,
20.393123,S,,
20.393382,W,,
20.393641,D,,
20.3939,S,,
20.394158,0,,
20.394417,0,,
20.394676,0,,
20.394935,0,,
20.395194,0,,
20.395453,0,,
20.395712,4,,
20.395971,0,,
20.39623,0,,
20.396489,1,,
20.396748,0,,
20.397006,0,,
20.397265,\r,,
20.397524,\n,,
20.542486,S,,
20.542744,W,,
20.543003,D,,
20.543262,S,,
20.543521,0,,
20.54378,0,,
20.544039,0,,
20.544298,0,,
20.544557,0,,
20.544816,0,,
20.545075,0,,
20.545333,0,,
20.545592,0,,
20.545851,1,,
20.54611,0,,
20.546369,0,,
20.546628,\r,,
20.546887,\n,,
20.632102,S,,
20.632361,W,,
20.63262,D,,
20.632879,S,,
20.633138,0,,
20.633397,0,,
20.633655,0,,
20.633914,0,,
20.634173,0,,
20.634432,0,,
20.634691,4,,
