Time [s],Value,Parity Error,Framing Error
8.052797,'0',,
8.053057,'0',,
8.053317,'0',,
8.053577,'169',,
8.053837,'154',,
8.054097,a,,
8.054357,'141',,
8.054617,'160',,
8.054877,'128',,
8.055137,'176',,
8.055397,'139',,
8.055657,'19',,
8.055917,'140',,
8.056177,'4',,
8.056438,'8',,
8.347715,L,,
8.347975,C,,
8.348235,S,,
8.348495,A,,
8.348755,'250',,
8.349015,Q,,
8.349275,'160',,
8.349535,'0',,
8.349795,\n,,
8.350055,h,,
8.350315,'29',,
8.350575,'232',,
8.350835,'30',,
8.351095,'185',,
8.351355,'155',,
8.351615,'232',,
8.351875,'23',,
8.352135,'255',,
8.352395,'0',,
8.352655,'0',,
8.352915,'0',,
8.353175,'0',,
8.353435,'169',,
8.353695,'154',,
8.353956,a,,
8.354216,'141',,
8.354476,'160',,
8.354736,'128',,
8.354996,'176',,
8.355256,'139',,
8.355516,'19',,
8.355776,'140',,
8.356036,'4',,
8.356296,'8',,
8.647916,L,,
8.648176,C,,
8.648436,S,,
8.648696,A,,
8.648956,'250',,
8.649216,Q,,
8.649476,'160',,
8.649736,'0',,
8.649996,\n,,
8.650256,h,,
8.650516,'29',,
8.650776,'232',,
8.651036,'30',,
8.651296,'185',,
8.651556,'155',,
8.651816,'232',,
8.652076,'23',,
8.652336,'255',,
8.652596,'0',,
8.652856,'0',,
8.653116,'0',,
8.653377,'0',,
8.653637,'169',,
8.653897,'154',,
8.654157,a,,
8.654417,'141',,
8.654677,'160',,
8.654937,'128',,
8.655197,'176',,
8.655457,'139',,
8.655717,'19',,
8.655977,'140',,
8.656237,'4',,
8.656497,'8',,
8.947773,L,,
8.948033,C,,
8.948293,S,,
8.948553,A,,
8.948813,'250',,
8.949073,Q,,
8.949333,'160',,
8.949593,'0',,
8.949853,\n,,
8.950113,h,,
8.950373,'29',,
8.950633,'232',,
8.950893,'30',,
8.951153,'185',,
8.951413,'155',,
8.951673,'232',,
8.951933,'23',,
8.952193,'255',,
8.952453,'0',,
8.952713,'0',,
8.952973,'0',,
8.953233,'0',,
8.953493,'169',,
8.953753,'154',,
8.954013,a,,
8.954273,'141',,
8.954533,'160',,
8.954793,'128',,
8.955053,'176',,
8.955313,'139',,
